address,originCount,TotalARBVolume
0xb6bf49ce99fb3e3d03fba298fdbc0b0b3eb7bbb5,7,5125.000000000001
0xb6c44d6d4d349edb228427ea445301bc3b613b3c,7,7300.000000000001
0xb72e1c53aa5442c9087dc071d161f3e9ab11c2dc,7,6125.000000000001
0xb73888476dccade29770175966ccc5ad50e45b48,7,8875
0xb7cd4712861a0fcc992245ad157e71196342d934,7,4374.999999999999
0xb87e4aab9417ea4c5799715597a239adc7c0a737,7,6499.999999999999
0xb8887c6d6d397b8f10e67232a085e87b41054cf2,7,4625
0xb91d74ca837273ecb16fbd56be44d161ddd2c108,7,10249
0xb91ffb975862957e20cd555befc44254d3e2ba0b,7,14750
0xbad5505dc3010da381f8f18768f6f298c464e9bd,7,8070.000000000001
0xbbbeed537d5bf88d3735b75bfcde272e69b6f741,7,20875
0xbc5ff01939707a14677df0e4f850fab257ebff15,7,13250.000000000002
0xbd21893ce900258e95a0a8178f667cab42ceb75f,7,8125
0xbd43e7a5c89887c34fc95d34ae053e4f74f2349a,7,5695
0xbd6b8d8fa94f7307840252548549b56a33c98054,7,22752.5
0xbd836c11935bef3a79a3eb827a4043a54e55377a,7,4374.999999999999
0xbdef2b2051e2ae113297ee8301e011fd71a83738,7,18375
0xbe3a607723311bb20c2ebd0fd7f4d295511fef29,7,11250.000000000002
0xbe4362d26c4c2ab6a44589abd3902908bd6906a7,7,6625
0xbe9efccbd78b217d7c4a7d8634fab237e0fe9178,7,17497.000000000004
0xbea48ddd29356cd2be0ed450448118eb07b73505,7,12875
0xbed1c54b31a810526163d8809269807913ff7b71,7,5874.999999999999
0xbf179711115847ed86baf9dce58fd8d56c124a32,7,11124.999999999998
0xbfb3a3793c34457460330ec919a53a1e7b3461bb,7,4374.999999999999
0xc0791143c64805295c852adf4ecd06ae6aa37e3b,7,39125
0xc087b8a1377ebea920d9792df97284a407a3a9ac,7,9200
0xc08f9439aa5abc9f51e7f4ea2999978f29f608e1,7,5249.999999999999
0xc0b2bcb73e339839af0fd541c9c11eb484778b82,7,25620
0xc0b4dd144a8a4cef22a320969d67904090250bd6,7,18990
0xc0c4e9d62f9c31e6615f341e3cb5679669408cee,7,16250
0xc0db1012c4b32f47289384c7195202606dbb4aa9,7,29374.999999999993
0xc0dcd5e71afa76f3b7efa720bcbfd98d258e2755,7,6870.000000000001
0xc1a2c85a2b668b4692e25ddeae91af3806d6313a,7,13000
0xc1a98e63d203f79794b25b8996ed3bfae41c98b7,7,11000
0xc2783582dbd4c6262de4bf85c49c35347987f801,7,4874.999999999999
0xc2ba3d006134bf88e9a57cf75f837d84e24f78eb,7,7749.999999999999
0xc2e6eb9f49c1ed65990fb3a932f002d3baf4f6b7,7,7874.999999999999
0xc35482636de20a073652ed248f22481bf36cc031,7,13994.619883644691
0xc3933385eadc9051d6910c55d749b65578377902,7,4874.999999999999
0xc3957cf134a6fd4ecc3fb37de031492d16319138,7,11875
0xc3bd0ea144f1b21d2911793560f5588fab00c500,7,579484.8819465886
0xc40d758123e189b0d2b73e4d802ce185d54c0932,7,28125
0xc4d397a1fc7581baac1d75807829f0cefa13c9c8,7,13750
0xc63dda1424dfc2c82c6c1c4cd3b1d80922651c80,7,10999.999999999998
0xc66160666946906aa416dc7fd223bcc9ce71b1dc,7,14249.999999999998
0xc66e68227928faa47703bcc61a1e8ff532ae5d13,7,6050.000000000001
0xc7162fe2592fe747602224ee381690d24971d2d2,7,18125
0xc7319488fc728abd2d3035edde4ce6bae400c86c,7,12749.999999999998
0xc7695658167e9afe23363184be8d599faa996dac,7,19875
0xc792696d14f947c7e5f77f82a47f8bd0ff468bc5,7,36988
0xc79eaa1e57b075abd7ed9dfaebafd9f0356651e2,7,13000
0xc7ade5663e463a1bc01f8b40fd0561051489cd22,7,16199.999999999998
0xc7bd83624db14dff5f07677f68cc7605b55128aa,7,10374.999999999998
0xc7ee3b19fad8951a31d2543a428f02d7892a355f,7,9375
0xc8a3f567d37d78c6ddbf03bd4a2fe68f9bea77b9,7,15250.000000000002
0xc8bc33df838dc21bba5aebff9f385f301d86ca5d,7,182448.37805710835
0xc951f9ccc6c230d656b761dc8965da8e9c409a26,7,18125
0xc955ee0141888ac918ef8236ed15604bade6bcb9,7,7874.999999999999
0xc9fe72b131a5c424349a3cd1d2d314fe8cc53f8a,7,18249.999999999996
0xc9ff4dc84f3c1d54454844cb6bfdb8650044b118,7,7125.000000000001
0xca3c02c4b722bc72e2ef0552f93641e86a2ac494,7,7225
0xca4d924ef3ea9a3bbc7abfec94ef6d2f52c5ee70,7,16999.999999999996
0xcb35235d64a07e1d6a210340a700197053bb55f9,7,17400.000000000004
0xcb9501bc5602cc091639230af6e3379883679352,7,12749.999999999998
0xcba1a275e2d858ecffaf7a87f606f74b719a8a93,7,26250
0xcbbec67008ed198dbc7f3d00eb6b1ddc931860a8,7,4374.999999999999
0xcbc8ade3420b4eb8467ddd3269124dc635857d0f,7,8512.499999999998
0xccabbcce63f16ae21c0a240706af4d5a90c4d000,7,8375
0xccafa89d300560cd7f28501eee37d0b043321c61,7,9250
0xcda3234197138db528b24dbf1f67b0689c1833f8,7,7375.000000000001
0xce2dad29166f92c68a9aeb5a1d9bf2f0329339bc,7,32500.000000000004
0xce4acf420ca5a5d9f98736bef85414cf7267095f,7,18374.999999999996
0xce5f8d37531508d2051266100519bd21a6e0c79b,7,7625.000000000001
0xcec805f0a83a6b9509c869047599ddc7b5abc464,7,11110
0xcf09a9f075b2d204073205bb3ac79d5e69853629,7,7114.999999999999
0xcf2cf9183a0e1591041846130bfffb0ba0547270,7,15750
0xcf54e957f40e2466742f1a2bbef748ffb99c36c9,7,4374.999999999999
0xcf5c42362338071f4fc86bd16becc2c9e1bac058,7,8890
0xcfc08a5dddf541431508003a8b44ba898b6a34b8,7,14840.820918240393
0xd011157029f18c0b996502dc429d8ed000ac397c,7,23250
0xd03034899e1ff7a403fa00d7c9a430db03102fc0,7,17750
0xd069f9d2e8983137ef880a1d2d59f30993371684,7,7250.000000000001
0x00005ff7b4e62b6b868d36809f8a30c85a6d0000,7,15624.999999999998
0x002466f6bd0d160cd14d2b51b8d385dd6ec11fb8,7,19750
0x002feba84e432b121511a45a62f682691df9a467,7,20624.999999999996
0x004235b9c8fac7fe5cb4cd36551cd3029c2fd2d2,7,9875
0x0089741cae054897c712dd14153e181676d3ffc4,7,18649.999999999996
0x00b075ad65c624063ce2699b514ef77bf69651d2,7,16900
0x00de2fe39d388ed0562cb9b1d4d54e77fc2b7e99,7,30806.236777716214
0x01063002389f13a7a7c6e1cf476c04d90d5ee676,7,4374.999999999999
0x012345e6fa44eed2df2443c739e65165861e0842,7,24375
0x0224b79c8d9682170b8abdb920923c32b899e852,7,28625.000000000004
0x0285ee33047423fc8ba388b85a1427e3512e657c,7,7625
0x033d683c7d136c6807a5a36e343a0a79bd695013,7,7874.999999999999
0x037576f0af88399b62f4565ca08d2d1709a2dac1,7,14750
0x03c839d0b211a9474612ee736471af9a9da58c31,7,11754
0x03fce5a64101c085bc9ff3c37a6a7400ed730560,7,6125.000000000001
0x049acba3e5bdb403e0003463136005c92a3d3374,7,5875.000000000001
0x04ed5d1259f2706f09a49f4576cb3fa25a913620,7,8675.577531910054
0x05a6d8ca0119923588cf5b97763b5904a5488e6c,7,9249.999999999998
0x060bcf5bee8c833a3460052febd5b9b74a348804,7,8375
0x0685399fb3a62472ae54e2a5a43f7e0045f34368,7,4625
0x06d0c544581be34276bdde8356670e09c1a5f670,7,4374.999999999999
0x0709e1efdf8df58ff15aa60b58828cdf3929e022,7,12625
0x075dfd54f3c233b69b211b1a3c6bca56ed0cfdd7,7,24625.000000000004
0x076c2bd24174831dc834f02780728340bd1be81b,7,4374.999999999999
0x07ddf88615f5947545e794304a16d0231d6789c8,7,13124.999999999998
0x07f2335c66d2ec8c176bf0cdd9fad6f0c898a261,7,6183.749999999998
0x08046381fbafa059a55befcb13a00dc20423bcee,7,28100.000000000004
0x084ff1383ace6607fec7c53c2dfd41826f8be80f,7,21000.000000000004
0x092568aaa1e21b06fb998bd1a63bb7c4160660ea,7,18750
0x09506f644b99b478094c18194c96ceb83885d010,7,9999.999999999998
0x0955f836ec6ff90944348d875f2aae03e1e965c3,7,11950
0x0995b15bb003b1b9c7e4e15864b4726e1200ec1a,7,35250.00000000001
0x09c681e6bfa458b8fe6456a054e9a9986f694a9b,7,5375
0x0a25bc2ec390d3d90457a5efa1aae20404422f7c,7,10375
0x0a4347a872d40afd4db9eeb99032afc44674a29e,7,10875
0x0a8680be719fbdbd99c74f60f81c353ac1a2fc4f,7,4374.999999999999
0x0ab0abb9389f14e261d7fda4428c09a79f2c4ea8,7,15739.999999999998
0x0abbf77da112cd7f0316663aca1a1107cb4ef6d7,7,9125
0x0aee15a818d2f5400c6d341cf116bcabe1a1e3e5,7,19750
0x0b8db7f5285463140735f155a532a20e48a797a8,7,25250.000000000004
0x0bfe2877025f01605dcc2c8635c4386bf7ce4db0,7,8430
0x0cdcdb19a857c2ac24818ca4fdfe38cce071483e,7,11125
0x0d14c55faf2d24c78a9e181db160581361da5f7b,7,7329.999999999999
0x0d547a9ebb970d50ab9b9a54b91549cc7e48324c,7,8749.999999999998
0x0ded64efd2b55cb0c9ee284edef370bc7db39098,7,9250
0x0df58d7d446867137824975d95b2d3235f5d3955,7,19375.000000000004
0x0e895f3dcfafea2c64b22c1da9d03507f0e26064,7,24624.999999999996
0x0e8e9336421fc0b32ce4b2ebd6b0826d5a38e03a,7,4374.999999999999
0x0ec6b56174abd9a47fb24deed8476bd9d230fac4,7,7375
0x0ee5fadeea89f87f0583fdc9bab8d74b12df4c00,7,6615
0x0f0312156718704ea36de51d1c04ae8c24e02a1d,7,20875
0x0f3f647e19ddf45d1a963527db2af07c8175db20,7,18000
0x0f717814c1c042ba0cec9552b7f70381235ef7fd,7,17250
0x0fb5b52ca714d07321a4913408b00e83675b53f8,7,6125.000000000001
0x10b3beff81500551a5e14d8ecfd4e6cf8ef9f540,7,16750
0x117274d7eb82a62387653599d3ef044bb45503f6,7,12750
0x124f94e452d2c75bcf53fcd7aab78108c3dd4eb8,7,17875
0x125f34df043d23cb11ef6529788d0df68e8a8538,7,20500
0x12e702a60e0c002bc9f0054d1053bf141f0afc0a,7,6874.999999999999
0x12ff16b7b19a28a17c86de7cbbade9f0738a611b,7,28480
0x134ad1b349f666abd620c18cffe215be8d8f701a,7,24249.999999999996
0x137a5b96d41452e8ab510a3d83784ca05036d4c1,7,8499.999999999998
0x13acfd38974452ab7c5ab6853a15003583ad440b,7,12756.25542171744
0x13e23f01c6b76e1bb94bfb96ced3ec36d4b49edf,7,7624.999999999999
0x13faf60cb23aa6ab330df80aaaf91dec7a21328d,7,9125
0x142fce15ec07957203032e2c9e80ceb49d454ec0,7,25750
0x14931bf7b62b8cec8bb2e993f1e4f7985875ad1b,7,6374.999999999999
0x14b6231d88d9a6b4bd5ea49c50539a8f9f8c25d7,7,8124.999999999999
0x15eb585735334db4b0b75919e5990e6391863b39,7,10750
0x16811a69ec346880fd18a6f0fb0f8099cb437a06,7,34000
0x16c58a9af7aaa232e1147ac9874c5e78a7201d91,7,14249.999999999998
0x16d7cc3b5d6496736a6c044280409132b4e6079a,7,20750
0x170d430b4452d994602d3558364eb11030e6751e,7,59853.941620402824
0x1749869d87db9211dda5ad5bfca708291632cfc5,7,16900
0x17841f81e2f043e0a5433ba5a8f6376c8d91c536,7,21676.547569483206
0x1792397590b3517cee2e1a40ae5026f869471adc,7,18625
0x17baaedfc3f6ddfdc48c459e856c479f0ffc6c7d,7,6125.000000000001
0x1827865a60f98ea18f5251a9c1919a053f9ea561,7,21000.000000000004
0x185df3839a57dbdd02f66dd10b54dbdd66c4ce84,7,8250
0x186190e9ddad8a298c58d957d38e2eb3facc72c7,7,7625
0x18b6cc20a4a759c1e8c0d2b9b85fca6abdf0dbcd,7,6000
0x194d1a94cf0227af32f561756fc7ca596c0ddeca,7,15499.999999999998
0x1989a6cd635e5c756d21b68d23ed8e4c74007569,7,21700
0x19c61bd22ba091281801108609cd1ab1b3ae8446,7,40874.99999999999
0x1a20214fe198b15f412b11da61a0119c0bcf89a4,7,6924.999999999999
0x1a45411c635f06a563cc61c8e96e6333dbc2420a,7,5625.000000000001
0x1ac5fd9338e948dfbff95cebad41619f45a9a81b,7,14500.000000000002
0x1b0b261f5d80dc512b50166d8fab27fb243edd54,7,7625.000000000001
0x1b4eea65a1b8cdb32785bf5b23349c37ad72130c,7,16500
0x1b678b3635183f88e50a27c9a595dd401e652e3a,7,10375
0x1bb2aef90dbe95c863b39afa46f7444556b33369,7,22249.999999999996
0x1c1edc8b991861b46cfe4b8a299f4bc0eaeeeb38,7,4864
0x1c673b6c735f16dee978233f67edb00bc656d327,7,7374.999999999999
0x1d0a2d1d5848e22e6fba7f69f2993a72013da594,7,6124.999999999999
0x1d3d6b274f0c8fa25fd578fa2cc3bd14e05fefb6,7,6114.999999999999
0x1d3f47cf7769d916d4be749077c724b94488ab82,7,15500.000000000002
0x1d40e7a48751f3379284c24b2d2eca3e40e00d4f,7,28667.5
0x1d7690b5ba86e3eadb1618360a7e8828682ef76f,7,22300
0x1ddceaa3745711a9b918ec83595ed9dd14506671,7,13749.999999999998
0x1de40e1596a46851900eb0717dc2db2710e7161c,7,7750.000000000001
0x1e029e552194b42469ee7afbf42d200a4b92d605,7,12000
0x1e25af449af3a8a37b66367869ca7002036e98ba,7,7125.000000000001
0x1efbde1bd08aba73cf42d49ac11505cce764c78f,7,4625
0x1f20531e089a0634b81934d23e1d15d50c2cad1c,7,6859.999999999999
0x1f2817c6c27b584e8ceada7f277d7b29e84499c5,7,14624.999999999998
0x1fa57cbcc061d40422857572ff3b1aaab82c4dfb,7,6900
0x20c703da789b42e31b797bd7aa8eff1025fbea47,7,12995.000001497963
0x20d30fe83d419ae64ab7702f77867cbc05a2886f,7,11499.999999999998
0x212e1289bfaa2cbd152b2a0675dab18bea8f29ca,7,13000
0x213375f65a86b955400b929fe7764f1df2ba9ac9,7,13486.6
0x216aac9cb228845136548d851acd5c7cdc31f279,7,323629.9874244781
0x22169d0347f252c347feda9970345a8e79a6b901,7,5625
0x22baa38de3439b3e5a69e2f5e31cf28187543ad4,7,18535
0x23e1024e85d4f95bdd3c27d2d8f1076cb76dcb1f,7,4374.999999999999
0x23f98c206bacc394a87846562bc139f764e83f6f,7,14000
0x23faf757c5c1631d43dce7e3bc9015e8656b8873,7,22750
0x240495eb6c45ee1cc6333bb09e64244f14b42e7a,7,12749.999999999998
0x24238511116450ed49ed4b8890f8962945a140e1,7,12250
0x251f041abe9563496362e5854078c3068cad57d6,7,10499.999999999998
0x259573080654871f261c3e639c09bc03a7146558,7,4374.999999999999
0x25f93b7775fe368b762c723c746d5fc01b054604,7,5873.999999999999
0x287080dafa2cb5e18b358cdc97f92d454748d8b5,7,7500
0x287ea4d4e1c5a5e4557e403104ba624ee4de1b34,7,4625
0x2884ee236db4883416bc569861a58c73aea9b84b,7,8370
0x28da3dde285d8f1f87b2d858f89961bb8b9af180,7,14130.000000000002
0x2904ffa8d4c0dad8a8c6c579d5392625c9cafff7,7,6624.999999999999
0x290fca93c71e4d40cefa85e9b68232601ca7afaa,7,12750
0x293d01d8847f070929e54b8dea666980b624bcd0,7,17866
0x298c7d10dd4a15e43cf1462bd9496cf47c642fd9,7,6125.000000000001
0x299a42bc7eb474c00d45b5c1ddc3bd06c4fcf8f5,7,5275
0x29d00cc5ded836ca6c1ce42264f5b3160f652c7d,7,6750.000000000001
0x2a599eb3705aa09ad82d57f9702c0ee3fa2b14b2,7,4874.999999999999
0x2a8ce51e7c0a1ee60e20bd859ecd07fd2530a3f3,7,9729
0x2a8ed1d2147fedd04f7de6db57a146070464ccc5,7,7625
0x2a9262cd2e9d20cc4386ffd9e4d6ca5c492833f1,7,8749.999999999998
0x2ad53ea4f555481fca73f32cad1f4d3f21e18c20,7,6374.999999999999
0x2af26806a3c9f450088d40a9ec055719185210de,7,8875
0x2af83c1e7e02efb9c49d3e0fd053b52511369aba,7,10625
0x2b7832294f3d7dea7da5f388876231c4661779c7,7,13500.000000000002
0x2bf2f29ba67eabff665da1312cbfe3ac63e66b9e,7,16999.999999999996
0x2d045edd5f7a744f3b4090bb61c8623a0996c5a7,7,10025
0x2d4d8c51cad4d9421a270ddb8f223c763b3ea84f,7,8699.999999999998
0x2d7d287c3a0c6b8bf47ac8189fb100ec863af933,7,5625
0x2d9dea10536e96e4c8a04f6884218017825a4c97,7,8749.999999999998
0x2e403b969a64bdd1ca18fe10baba4546957bc31e,7,14750
0x2e641184a786677cfe20a1757c83acbb39a758ef,7,14000
0x2e6af49eb3f1b8b9cd449c1d72b5ce683ad75c6b,7,23250
0x2e6ef6cbc1b8976ef9bed504db56e94847c47ae8,7,16124.999999999998
0x2f7f7d5ca9f4b87f28bfacac239ead30c271a4c9,7,4374.999999999999
0x307faa0ed8d43f3fa87c7c7a7a8387a3610c745c,7,10750
0x3092adf1015b0f1f8c1a25186bd6cb16c55a5290,7,30500.000000000004
0x316fbd671e4097786096a87ac595765c99882cec,7,6375.000000000001
0x31b6885129ac3c05a5b7da8e4d085f4c53adeac7,7,7499.999999999999
0x3243c135ae5e1832fe320d02e40458a4218f738a,7,9000
0x327dbc02d9cd3da6adf8dbc3dff28cf85ae656dd,7,10250
0x32d533318b4cde47b8952d2c38507139e773685b,7,17125
0x32f2d6e5f13f756dd5241b3d84f69731bdefc96e,7,7125.000000000001
0x33b64caa6b6529cd287c146c0e78b9fa191c9c91,7,9499.999999999998
0x34127ac809fd0c6a79e7ba8360db13c5006a95a3,7,8375
0x34139efb38ea706e1a8c43af46aa27dc3c3b20d5,7,12625
0x346380384191ab3ee6edad4bcd091df896d0954c,7,9250
0x3471c0752dc91fa73caed63dacc0ec587c64ee38,7,10738.733206322251
0x34c1f8323f98ce731a2cf1f50308f90dcc6ce8b4,7,4625
0x352006a65d00000b58e8a1e6d35e81cb02a966ce,7,8749.999999999998
0x35782e0d0678756ab2dab930da56220ab32bba2a,7,25375.000000000007
0x36b15578cb4a2e7772876ee7936e0f0049439665,7,4625
0x36b166a58e442f38986a3e3e56ea9a80448d2e85,7,20750
0x36d7e518101d6995ebc92277b7a32025b1f7fba1,7,7874.999999999999
0x378e116b959ebacbde270a8a1cd6cc8c7efb535d,7,11499.999999999998
0x37b9c6e73155b18883445e2a02182cef8a5fbf08,7,142074.99999999997
0x37e1c17ada5f5d212f44f51a2231a8acea8202b7,7,17000.000000000004
0x387fe2a5db04063dfcae21f37c7e24dbe1efdd01,7,12980.999999999998
0x38b926d88205cb0300c74e59ef5d26ac15ab2623,7,7372
0x38f4a0ba775de595d15b1c89d2d121c9822bed40,7,71172.50976081824
0x38f8295fe43bb2c1adb887ef06cfb7c159428ffb,7,25950
0x392b23cb8b9fca189e135d03c3e1c3bba650e5ec,7,6700
0x3953f3e8bb632d52bf8ad0333184aaed2b9d52b0,7,8624.999999999998
0x395ac792e148ea370b3c658e0a25c3b22cf77266,7,15854.999999999998
0x39aab3978bd94161712b3fc7504b895a093f84e7,7,12875
0x3a1f7faa40c93be8e4a3f76b7e910dcd8776cf76,7,13750
0x3a385732cd85a2f2903b7d9785651ee5d70d197d,7,6999.999999999999
0x3a637d601410aca2b1d65577ac7963aa665dd3ab,7,63696.02
0x3a6de0e0f554e9614418a52c768a5243d5993b37,7,12750
0x3a70405d0c7f8f3c36d65fcb0ab6f1a3a19b3daa,7,9250
0x3a71f0695dacde00ccecc622556f711e2b4d50a0,7,8250
0x3a8b4f305a2ed7211591fce77ee405edb6f5b6cf,7,6375
0x3aa3a56652e4a79d06b31e30c3ca98985637c343,7,10450
0x3ac5afd6dbdae727f97d54b0f8ef39ebf8fb79cf,7,59500.00000000001
0x3aff5ae7a64450f96425c90c4ba928b9db8fbfc3,7,5870.43201337654
0x3b13927c30afa07207bf5d02762215ce3ae20043,7,15749.999999999998
0x3b425ec9d6089abf7da4c90b18e78973505841a3,7,6875
0x3b511ec3ea961b06920232b9aaa8fc1e21052f73,7,6843.059006928132
0x3b7e410f896a55e9165fcce5a90e6503aaf7f33a,7,7499.999999999999
0x3ba4b72ad49976d0369d9cd6d9bacf91bfd72336,7,10750
0x3c35efc7f1a55e74a97ec4e3355c757e5df8b497,7,4368
0x3c380fd52c4a84e0bd006d7e85b9b60c79bbf18f,7,7239.999999999999
0x3c7d1f24cd2eec834dcb843c257836a510301cef,7,12250
0x3cd2d71218a91284732f068aeabddbc9545fc3e9,7,12750.000000000002
0x3d1d1d809117efe937915552569303ec02f1f347,7,4340
0x3d555b89ccc3cb4c6a76de3be3fb796a67db914d,7,9374.999999999998
0x3d906c2a32a7642582d59f68da527abf83f48f63,7,9190
0x3dcbe35874c0a1dedcdce510cf5492e21f958f84,7,11099.999999999998
0x3eab44088325914aab8f3047173c4806ec11089e,7,10750
0x3eea21d51bb05bda584b56e59adf3038785d4bf5,7,13240
0x4007159718ac80aea2ecda2eddfdf01c40cfdb84,7,4874.999999999999
0x400f4e1af6576462bff8dbf45927feb4977e8d36,7,10625.000000000002
0x402eb4dc93b4bd76d034450cb6c9422e9f04e36e,7,12749.999999999998
0x4041ae56dc6aae46042bf1e74c652e394ab5402f,7,7982.000000000001
0x40e5fe3db3ddae8924ae251e069c50c1aadf72a7,7,11150
0x417e3c9c564c81462cd7abedaa78d56cf77f09dd,7,7625.000000000001
0x421cb04039c4b6698960a9e79306aa50faf3adbd,7,19500
0x4223b555ab3ab850ff19748d125e3124e77a2bc2,7,8750
0x434d1f22449c05e1b6ecfd5e8270df8ba1f02d21,7,22500
0x435a90d8942f7a4a096a62729c01530c563a8260,7,9250
0x435f18ca543345be62dab73c9d08bcbcb325aad7,7,4374.999999999999
0x43609e122d988c05414b976b58fc502aa8739abe,7,18750
0x4409c15a63be58139407121e633fbbf650be782e,7,4625
0x4465aad2cc95427c4fddaf3942defe3e731dd667,7,22750
0x45500dc70a1f362a993073f5b489f16d7445f520,7,7625.000000000001
0x455902c3753a062881e79446b6e850ba97282af0,7,7600
0x45d62dde18fc888900ea9d2d715826fa592e91de,7,10000
0x46222d3b43df865704b1f6ab2586f941e55e9df4,7,6374.999999999999
0x46cf94809a8b282591741c5ca068134dd40d7791,7,13125
0x46e5c4f8cd3223c13352aafce8c28c7c2eaab827,7,18750
0x46e99e36ac083405a1d6a41ef776792a31ffa021,7,5749.999999999999
0x4707d7c0017d92e3148080838773db420da4d6fc,7,8480
0x472a46ec1200d7c309889b8c6e951e026ee0bd1b,7,6859.020374763082
0x47af52916767f0550aee8035b5b14a1ece2b34f4,7,46000.00000000001
0x48010836afd7876c9527038404c9c9fdebcf6b03,7,11250
0x487e2c77a9df1fa18d10419bf08ee735ff5012eb,7,7375
0x48ece9ebcbfaaf4f5c68c4f197acd31be1e01a33,7,23875
0x4902f49e048b5721b2aedf39334e92ca21526472,7,9250
0x49653c8b7935d8d1538dc140a6be64fe6f95424c,7,4875
0x4965c85619320c71534689b2d802ff254fd699ab,7,13249.999999999998
0x49866fb0dab55e05b3715e7840120c7138fef121,7,8025.000000000001
0x49a8986cb2562e31b88c8bc2d67f9bb19f12cca8,7,17499.999999999996
0x49be2eb81d43c4bc363853d4fa1b1d66078f651c,7,5125
0x49c8c6301fe4db765205daa67091a02bc4698220,7,12000
0x4a70de2b61feeb41c772fc27d2d2c0bc79fea7de,7,4374.999999999999
0x4ae591c42a552910b633185ccc87fe97f25fc47e,7,20075
0x4b2c469ecd737e7fe80fc50b389075e21d760bf3,7,7499.999999999999
0x4b61ad04c4325bd7d1890eceed090402a2ab7233,7,10250
0x4b8b07b4e67d371f519125655ad3e0222cad0b7b,7,7125
0x4b8e0fa6710cb95f302752dffa908d614173694c,7,5875
0x4bf7a0c21660879fdd051f5ee92cd2936779ec57,7,33784.99999999999
0x4d6d1af8d1bc0b4c035ec94497f1b2834d4a5586,7,10999.999999999998
0x4d915842852e2016d64a67e9087a0d7cb8dc2380,7,11250
0x4dd64f9e7c0d11c65e5c0a5c1cb8b874e3e8dd16,7,22304.608104950472
0x4df333a4988203d5405a32c906c136d95e767d8a,7,5374.999999999999
0x4df6058b7501996bd557cc622573ba18b2e8e8fe,7,23700.000000000004
0x4dffddee012d78ccd7d30750ebb03240345edf45,7,9734
0x4e4aec758885255d46f2e7c9ad81a1687b9e0098,7,6125.000000000001
0x4ea1eab5dcdde01dbba9a96d50f7d78385558885,7,10500.000000000002
0x4f6904da9658a3384238140f137214e11a048fcf,7,11025.000000000002
0x4fe30a7bf8c74b75b552be02adef6662a9bc853b,7,6375
0x501dd133334be23f05a5a1b0d8b819c82ab4676d,7,6124.999999999999
0x510f3b3c8583a262610eba1afdc6fd64545818ad,7,8749.999999999998
0x51116337ea02e56c3104351596c30864f27ba364,7,7375.000000000001
0x511435db6690910ff4df5d1a4ff51221780deb2b,7,7375
0x511d2947d24a5aa001939e7ad3e0a5a896432356,7,4624.995375
0x51abbf6c3df6a6ef979a2bd0d7d154ed41cf145f,7,14407
0x51b336113ca629a8abfe3ff2a4f986483e9388c3,7,11890
0x51d040488a9a1dca2667ef754dde6d9c6ecbe34b,7,5799.999999999999
0x52c91113f569babb95d96b2d088bb645710c5f87,7,5747.2
0x52d774d3150ffe6211f49757e0b13c4e509569c7,7,15750
0x52ddf9be71148d0408dd1ae6f71c7a99750e3d4e,7,10625
0x5320c191767f4b2b26497e70cb6ad5e643fe1b71,7,6875
0x5356858c96e13dcaf627570b00d08ac8a40a092d,7,14890
0x53914873546920447a21cd6ea6747fdc550927d5,7,7499.999999999999
0x539190d0fea4b2341516aea74e0b273d42a17c3e,7,16249.999999999998
0x53983f423857dfecc4f10482cd3b5793cb47a4e7,7,22749.999999999996
0x53ff9f1c3c7a6f42aa55c19013b388881c708935,7,13499.999999999998
0x5402d6227b2cdf75e7e24a882a8a3bf8a861ad0e,7,4374.999999999999
0x5431d77c5a8c5dc45b039018637fce860fb76ed1,7,16335.499999999998
0x54498c5d2325823da7335baa3c929b95ebb50f9e,7,16640
0x546400db9a5c92c44c2b29bab9d8eae2871c750b,7,14000
0x54b5cbe7f1dad3759c6e3b3e99dead1510d5845a,7,6100
0x55a2fb67c22f057feb7d1d77d351f8d6b4c5b2a3,7,7750.000000000001
0x55d1f8d58549e622234da0097fc262eb331be5b1,7,10875
0x55dd7d8db617e34c37b43db2e1ef154e2558c6df,7,7249.999999999999
0x565e5025fd55b1846a5e5f375d3f187d7e5da656,7,16999.999999999996
0x569cc6d0fe60d7725c2134a15c2ef0d8f74fd05e,7,26500.000000000004
0x57434ff5344992f093cf6000879f381d356ad433,7,6375
0x575ed010e0732c10fc743337060199fd54b37bfa,7,6500
0x57639949c9b73f31c90964eafbea8030770d0291,7,7749.999999999999
0x57847d50ece10784a8d8d44a4550427ac0088cbb,7,9500.000000000002
0x57b38184cba83f76bf805a453485c49fd7d3a506,7,16239.999999999998
0x5818c2a08574ce9285d97ecd91d4b701091dc32f,7,15625
0x5821089e1dd47569aa49d94dacb9e7d8f33c040e,7,103292.27179394278
0x582a5fc09dc5655d48c1ecfd829d28acd4781766,7,6125.000000000001
0x584d7953fa5b882f99fe5fc2b81ad32f78af82f4,7,126710.83803801933
0x58571e9fcc8ad2c0cbcdf32f7a2edc009ab6241a,7,8599.999999999998
0x58596297c8321a06457f4f1e455d2fd23e49dda4,7,8500
0x5863b02c0c911845a59a7f1db8d0532cb946e48a,7,5125
0x5888d70a959110a70f14840dd22bb6f3735b7af6,7,18249.999999999996
0x58a41743f82ed88c1e29525e0d541705f1e7bcac,7,11200
0x58b10b51a316ca3b6dda1ad738253a83363baded,7,11375
0x58b8c7b4f3dfcfe66771388464ec1c28f76a63f0,7,17374.999999999996
